city,year,yearcount,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,cum_rain_prior_2_wks,cum_rain_prior_3_wks,cum_rain_prior_4_wks,cum_rain_prior_5_wks,cum_rain_prior_6_wks,cum_rain_prior_7_wks,cum_rain_prior_8_wks,cum_rain_prior_9_wks,cum_rain_prior_10_wks,cum_rain_prior_11_wks,cum_rain_prior_12_wks,cum_rain_prior_13_wks,cum_rain_prior_14_wks,cum_rain_prior_15_wks,cum_rain_prior_16_wks,cum_rain_prior_17_wks,cum_rain_prior_18_wks,cum_rain_prior_19_wks,cum_rain_prior_20_wks,cum_rain_prior_21_wks,cum_rain_prior_22_wks,cum_rain_prior_23_wks,cum_rain_prior_24_wks,avg_min_temp_prior_2_wks,avg_min_temp_prior_3_wks,avg_min_temp_prior_4_wks,avg_min_temp_prior_5_wks,avg_min_temp_prior_6_wks,avg_min_temp_prior_7_wks,avg_min_temp_prior_8_wks,avg_min_temp_prior_9_wks,avg_min_temp_prior_10_wks,avg_min_temp_prior_11_wks,avg_min_temp_prior_12_wks,avg_min_temp_prior_13_wks,avg_min_temp_prior_14_wks,avg_min_temp_prior_15_wks,avg_min_temp_prior_16_wks,avg_min_temp_prior_17_wks,avg_min_temp_prior_18_wks,avg_min_temp_prior_19_wks,avg_min_temp_prior_20_wks,avg_min_temp_prior_21_wks,avg_min_temp_prior_22_wks,avg_min_temp_prior_23_wks,avg_min_temp_prior_24_wks,avg_max_temp_prior_2_wks,avg_max_temp_prior_3_wks,avg_max_temp_prior_4_wks,avg_max_temp_prior_5_wks,avg_max_temp_prior_6_wks,avg_max_temp_prior_7_wks,avg_max_temp_prior_8_wks,avg_max_temp_prior_9_wks,avg_max_temp_prior_10_wks,avg_max_temp_prior_11_wks,avg_max_temp_prior_12_wks,avg_max_temp_prior_13_wks,avg_max_temp_prior_14_wks,avg_max_temp_prior_15_wks,avg_max_temp_prior_16_wks,avg_max_temp_prior_17_wks,avg_max_temp_prior_18_wks,avg_max_temp_prior_19_wks,avg_max_temp_prior_20_wks,avg_max_temp_prior_21_wks,avg_max_temp_prior_22_wks,avg_max_temp_prior_23_wks,avg_max_temp_prior_24_wks,avg_specific_humidity_prior_2_wks,avg_specific_humidity_prior_3_wks,avg_specific_humidity_prior_4_wks,avg_specific_humidity_prior_5_wks,avg_specific_humidity_prior_6_wks,avg_specific_humidity_prior_7_wks,avg_specific_humidity_prior_8_wks,avg_specific_humidity_prior_9_wks,avg_specific_humidity_prior_10_wks,avg_specific_humidity_prior_11_wks,avg_specific_humidity_prior_12_wks,avg_specific_humidity_prior_13_wks,avg_specific_humidity_prior_14_wks,avg_specific_humidity_prior_15_wks,avg_specific_humidity_prior_16_wks,avg_specific_humidity_prior_17_wks,avg_specific_humidity_prior_18_wks,avg_specific_humidity_prior_19_wks,avg_specific_humidity_prior_20_wks,avg_specific_humidity_prior_21_wks,avg_specific_humidity_prior_22_wks,avg_specific_humidity_prior_23_wks,avg_specific_humidity_prior_24_wks,avg_relative_humidity_prior_2_wks,avg_relative_humidity_prior_3_wks,avg_relative_humidity_prior_4_wks,avg_relative_humidity_prior_5_wks,avg_relative_humidity_prior_6_wks,avg_relative_humidity_prior_7_wks,avg_relative_humidity_prior_8_wks,avg_relative_humidity_prior_9_wks,avg_relative_humidity_prior_10_wks,avg_relative_humidity_prior_11_wks,avg_relative_humidity_prior_12_wks,avg_relative_humidity_prior_13_wks,avg_relative_humidity_prior_14_wks,avg_relative_humidity_prior_15_wks,avg_relative_humidity_prior_16_wks,avg_relative_humidity_prior_17_wks,avg_relative_humidity_prior_18_wks,avg_relative_humidity_prior_19_wks,avg_relative_humidity_prior_20_wks,avg_relative_humidity_prior_21_wks,avg_relative_humidity_prior_22_wks,avg_relative_humidity_prior_23_wks,avg_relative_humidity_prior_24_wks
iq,2000,1,51,2000-12-23,0.2650143,0.1690571,0.2348667,0.3022429,3.9,300.4114286,302.0,291.0928571,311.2,294.6,5.7,60.64142857,3.9,13.18857143,13.0,28.2,12.28333333,35.0,21.0,0.0,0,114.96000000000001,139.49000000000004,160.14,216.04999999999998,255.29999999999995,307.1299999999999,374.76999999999975,424.01999999999987,449.23,480.3299999999998,526.55,622.4399999999998,719.9899999999999,754.6099999999998,777.7299999999998,831.3799999999999,880.5999999999998,922.6799999999998,1012.0500000000002,1028.2900000000002,1091.0500000000002,1096.65,1152.17,20.999999999999993,21.33333333333333,21.250000000000004,21.300000000000004,21.366666666666664,21.38571428571429,21.35,21.200000000000003,21.18,21.163636363636364,21.066666666666674,21.02307692307693,20.98571428571429,20.953333333333337,21.000000000000004,20.94117647058824,20.833333333333336,20.815789473684212,20.770000000000003,20.590476190476192,20.522727272727277,20.269565217391307,20.2875,34.39999999999999,34.266666666666666,34.25000000000001,34.7,34.98333333333334,35.01428571428572,35.074999999999996,35.02222222222222,35.12,35.018181818181816,34.93333333333333,34.86153846153846,34.94285714285714,34.91333333333334,34.96875000000001,34.91176470588236,34.861111111111114,34.76315789473685,34.72500000000001,34.5952380952381,34.53636363636364,34.40434782608696,34.34583333333334,14.643571429999998,14.729047619999994,15.107857142499983,15.039999999999996,15.179999999999994,15.41816326571428,15.599464286250003,15.665714286666665,15.652000001,15.69012987090909,15.728333334166669,15.65681318769231,15.562653062142857,15.540285715333335,15.359821429375003,15.342016807647065,15.292142857777783,15.301278196315794,15.301785715000003,15.21224489857143,15.222792208181819,15.18838509347826,15.268869047916667,70.52500000000003,69.86904761999999,72.12321428749996,70.90714285799997,70.28690476333328,70.93204081714285,71.99410714375003,72.54380952444447,72.843428572,73.63246753272726,74.36071428583334,74.13780219769231,74.37704081642858,74.195904762,73.170357143125,73.22806722705883,73.31206349222222,73.79511278210525,74.2691428575,74.29102040857144,74.92149350681818,75.45683229826088,76.30648809541667
iq,2001,1,1,2001-01-01,0.2547143,0.2285286,0.2505857,0.287,59.11,297.9585714,298.9857143,296.99,305.5,293.2,64.6,94.95571429,59.11,18.67285714,6.942857143,27.33333333,11.0,33.3,21.8,38.9,0,63.00999999999999,174.07000000000002,198.6,219.24999999999997,275.15999999999997,314.4099999999999,366.2399999999998,433.8799999999999,483.13000000000005,508.3399999999998,539.4399999999999,585.6599999999999,681.55,779.0999999999998,813.7199999999998,836.8399999999999,890.4899999999998,939.7099999999998,981.7900000000001,1071.16,1087.4,1150.16,1155.76,21.39999999999999,21.266666666666662,21.450000000000003,21.360000000000003,21.383333333333336,21.428571428571434,21.437500000000004,21.400000000000002,21.26,21.236363636363638,21.216666666666672,21.12307692307693,21.078571428571433,21.040000000000006,21.006250000000005,21.047058823529415,20.988888888888894,20.884210526315794,20.865000000000002,20.81904761904762,20.645454545454548,20.57826086956522,20.333333333333336,34.14999999999999,34.03333333333333,34.025000000000006,34.06,34.466666666666676,34.74285714285715,34.8,34.87777777777777,34.85,34.95454545454545,34.875,34.80769230769231,34.75,34.83333333333334,34.81250000000001,34.87058823529412,34.82222222222222,34.77894736842106,34.690000000000005,34.65714285714286,34.53636363636364,34.482608695652175,34.358333333333334,15.930714284999997,15.986666666666663,15.714999999999982,15.820857141999998,15.645476189999997,15.678979591428567,15.825000000000003,15.940952381111108,15.966428571999998,15.926623377272726,15.938690476666666,15.954835165384615,15.872244898571427,15.770000000666668,15.736071429375004,15.554705882941184,15.527063492777785,15.470075188421058,15.469857143500004,15.46231292571429,15.369545455000003,15.37279503130435,15.33357142875,77.79857143000004,78.66857142999999,76.14071428749996,76.68971428799998,74.91523809666661,73.81102040999998,73.93500000125003,74.5453968266667,74.785000001,74.85363636454544,75.4094047625,75.94494505538464,75.62479591857144,75.74895238133332,75.49339285750001,74.45184874,74.43515873055556,74.45120300789473,74.8531428575,75.25421768761905,75.23032467590909,75.79254658434783,76.26928571458335
iq,2001,1,2,2001-01-08,0.3021333,0.2035167,0.2674333,0.274,69.85,298.0442857,299.4142857,294.3457143,309.8,292.5,22.98,82.34714286,69.85,15.85857143,11.08571429,27.0,11.225,33.2,20.7,59.9,0,128.95999999999998,132.86,243.92,268.45,289.1,345.0099999999999,384.2599999999998,436.0899999999999,503.73,552.9799999999998,578.1899999999999,609.2899999999998,655.51,751.3999999999999,848.9499999999998,883.5699999999999,906.6899999999998,960.3399999999998,1009.5600000000001,1051.6399999999999,1141.01,1157.25,1220.01,21.249999999999993,21.16666666666666,21.125000000000004,21.300000000000004,21.25,21.28571428571429,21.337500000000002,21.355555555555558,21.330000000000002,21.20909090909091,21.191666666666674,21.17692307692308,21.09285714285715,21.053333333333338,21.018750000000004,20.98823529411765,21.027777777777782,20.97368421052632,20.875000000000004,20.85714285714286,20.813636363636366,20.647826086956524,20.583333333333336,33.24999999999999,33.833333333333336,33.825,33.86,33.91666666666668,34.28571428571429,34.55,34.62222222222222,34.709999999999994,34.699999999999996,34.80833333333333,34.746153846153845,34.69285714285714,34.646666666666675,34.73125000000001,34.71764705882354,34.777777777777786,34.736842105263165,34.7,34.61904761904763,34.59090909090909,34.478260869565226,34.42916666666667,17.265714284999994,15.906666666666661,15.954642857499982,15.743714285999996,15.827142856666663,15.675918367142852,15.701428571250004,15.828730158888886,15.932714285999998,15.956623377272727,15.920952381666668,15.932527473076924,15.947959184285713,15.871333334000003,15.775535715000004,15.743277311764714,15.571587302222229,15.544511278947374,15.489500000500005,15.488367347619052,15.480324675909094,15.390807453913045,15.393035714583334,88.65142857500004,79.31476190666666,79.58821428749997,77.38200000199998,77.63261904999995,75.97693877714285,74.87803571625003,74.86968254111113,75.32557143,75.47246753363635,75.47809523916666,75.94307692384616,76.40224489857144,76.07295238133334,76.16133928625001,75.89655462235295,74.89047619111112,74.85157894789474,74.84600000050001,75.2100000004762,75.57662337727272,75.53975155347827,76.06565476250002
iq,2001,1,3,2001-01-15,0.1747571,0.1033167,0.2582429,0.1767286,149.71,298.3685714,300.2357143,295.0614286,308.7,294.0,24.92,84.17571429,149.71,16.6,11.01428571,27.05,10.9,33.0,20.5,52.0,0,219.55999999999995,278.6700000000001,282.57,393.63,418.1600000000001,438.80999999999995,494.7199999999998,533.9699999999999,585.8000000000001,653.4399999999998,702.6899999999999,727.8999999999999,759.0,805.2199999999999,901.1099999999999,998.66,1033.28,1056.3999999999996,1110.05,1159.27,1201.35,1290.72,1306.96,20.599999999999994,20.999999999999996,21.000000000000004,21.000000000000004,21.166666666666668,21.142857142857146,21.187500000000004,21.244444444444447,21.270000000000003,21.254545454545454,21.150000000000006,21.138461538461545,21.128571428571433,21.053333333333338,21.018750000000004,20.98823529411765,20.961111111111116,21.000000000000004,20.950000000000003,20.85714285714286,20.840909090909093,20.8,20.641666666666666,33.099999999999994,33.166666666666664,33.625,33.660000000000004,33.716666666666676,33.785714285714285,34.125,34.37777777777777,34.459999999999994,34.554545454545455,34.55833333333333,34.669230769230765,34.621428571428574,34.58000000000001,34.54375000000001,34.62941176470589,34.622222222222234,34.684210526315795,34.650000000000006,34.61904761904763,34.545454545454554,34.52173913043479,34.41666666666667,16.229285714999996,17.043809523333334,16.079999999999984,16.083714285999996,15.886428571666663,15.937551019999995,15.791428571250005,15.80126984111111,15.905857142999997,15.993376623636362,16.010238095833333,15.973186813846155,15.980204082142857,15.991428572,15.916875000625005,15.824033614117655,15.790873016666675,15.625714286315796,15.597285715000007,15.542380952857147,15.53889610454546,15.529006211739134,15.44119047666667,83.26142857500005,87.15952381333334,80.53000000249996,80.505714288,78.5142857166666,78.56734694142855,77.00178571625003,75.91111111333335,75.80028571599999,76.13012987181816,76.19773809666667,76.14714285846155,76.53112245000001,76.92047619133334,76.57937500062502,76.63277311000002,76.35650793722225,75.3791729331579,75.31778571500001,75.29027210952383,75.61753246818182,75.9504968952174,75.89958333416668
iq,2001,1,4,2001-01-22,0.2376,0.1912667,0.1258571,0.2314429,50.02,295.7228571,296.6714286,294.5942857,301.8,292.3,88.03,94.05714286,50.02,16.07142857,5.628571429,25.71666667,9.433333333,31.2,20.0,166.9,0,199.72999999999993,269.58000000000004,328.69,332.59,443.6500000000001,468.17999999999995,488.8299999999998,544.7399999999999,583.99,635.8199999999998,703.4599999999999,752.7099999999998,777.92,809.0199999999999,855.2399999999999,951.1300000000001,1048.68,1083.2999999999997,1106.4199999999998,1160.07,1209.29,1251.37,1340.74,20.249999999999993,20.399999999999995,20.750000000000004,20.800000000000004,20.833333333333332,21.000000000000004,21.000000000000004,21.055555555555557,21.12,21.154545454545456,21.150000000000006,21.06153846153847,21.05714285714286,21.053333333333338,20.987500000000004,20.95882352941177,20.933333333333337,20.91052631578948,20.950000000000003,20.90476190476191,20.81818181818182,20.80434782608696,20.766666666666666,32.099999999999994,32.46666666666666,32.675,33.14,33.25000000000001,33.357142857142854,33.4625,33.8,34.059999999999995,34.16363636363636,34.275,34.3,34.42142857142858,34.393333333333345,34.36875000000001,34.34705882352942,34.4388888888889,34.442105263157906,34.510000000000005,34.485714285714295,34.46363636363637,34.400000000000006,34.38333333333334,16.335714284999995,16.176666666666662,16.800714284999984,16.078285713999996,16.08166666666666,15.912857142857137,15.954285713750005,15.82253968222222,15.828285713999998,15.920909090909088,15.9998809525,16.014945055384615,15.980204082142857,15.986285714666668,15.996428571875006,15.925966387058834,15.837777778333342,15.805639098421063,15.648000000500009,15.619863946190483,15.566428571818188,15.562049690000006,15.551607143333337,89.11642857500004,86.86000000333333,88.88392857499996,83.235428574,82.7642857166666,80.73469387999998,80.50357143125002,78.89682539888891,77.72571428799999,77.46000000181816,77.62404762083334,77.57153846307693,77.42642857285716,77.69952381066668,77.99151785812502,77.60747899235297,77.60079365166668,77.28812030157894,76.31307142950001,76.21013605523811,76.14331168909091,76.41925465913046,76.70494047708335
iq,2001,1,5,2001-01-29,0.3415,0.2606667,0.3293857,0.3690714,87.18,295.2971429,296.1,294.4114286,302.2,292.2,80.95,95.40714286,87.18,15.86,5.142857143,26.43333333,9.666666667,33.0,20.0,147.8,0,137.19999999999996,286.9100000000001,356.76,415.87,419.77000000000015,530.8299999999999,555.3599999999998,576.0099999999999,631.9200000000001,671.1699999999997,722.9999999999999,790.6399999999999,839.8899999999999,865.0999999999998,896.1999999999998,942.4200000000002,1038.3100000000002,1135.86,1170.48,1193.6,1247.25,1296.47,1338.5500000000002,19.999999999999993,20.16666666666666,20.300000000000004,20.6,20.666666666666668,20.71428571428572,20.875000000000004,20.888888888888893,20.950000000000003,21.01818181818182,21.05833333333334,21.06153846153847,20.98571428571429,20.98666666666667,20.987500000000004,20.929411764705886,20.90555555555556,20.884210526315794,20.865000000000002,20.90476190476191,20.863636363636367,20.782608695652176,20.770833333333332,32.099999999999994,32.39999999999999,32.599999999999994,32.739999999999995,33.116666666666674,33.214285714285715,33.3125,33.41111111111111,33.72,33.96363636363636,34.06666666666666,34.176923076923075,34.20714285714286,34.32666666666668,34.30625000000001,34.28823529411766,34.27222222222223,34.36315789473685,34.37000000000001,34.438095238095244,34.41818181818183,34.400000000000006,34.341666666666676,15.965714284999994,16.177142856666663,16.097499999999982,16.612571428,16.04190476166666,16.049999999999994,15.906250000000005,15.943809523333332,15.826285713999999,15.831168830909087,15.915833333333332,15.989120879230768,16.00387755142857,15.972190476666668,15.978392857500005,15.988403361764718,15.922301587777788,15.838947368947379,15.80835714350001,15.658095238571438,15.630779221363644,15.579192546956529,15.574464286250006,94.73214286000005,91.21333333666665,88.99678571749995,90.18857143199997,85.2640476216666,84.57040816571427,82.56875000250002,82.15952381222225,80.547857145,79.33311688545452,78.95559524,78.99197802384616,78.8455102057143,78.62514285866668,78.80625000125002,79.01596638764708,78.59634920722223,78.53796992578947,78.19407142950003,77.22231292619048,77.08272727363637,76.98086956608698,77.21041666750001
iq,2001,1,6,2001-02-05,0.2335857,0.161,0.1966143,0.2267,31.93,295.5114286,296.1285714,293.4085714,303.6,292.5,16.4,89.08,31.93,14.94714286,6.171428571,27.35,10.025,34.2,21.7,3.3,0,119.10999999999996,169.13000000000008,318.84000000000003,388.69,447.8000000000002,451.6999999999999,562.7599999999998,587.2899999999998,607.94,663.8499999999997,703.0999999999998,754.9299999999998,822.5699999999998,871.8199999999997,897.0299999999997,928.1300000000001,974.3500000000003,1070.24,1167.7900000000002,1202.41,1225.53,1279.18,1328.4000000000003,20.849999999999994,20.566666666666663,20.550000000000004,20.580000000000005,20.78333333333333,20.814285714285717,20.837500000000002,20.96666666666667,20.970000000000002,21.01818181818182,21.075000000000006,21.10769230769231,21.10714285714286,21.03333333333334,21.031250000000004,21.029411764705884,20.972222222222225,20.947368421052634,20.925000000000004,20.90476190476191,20.94090909090909,20.900000000000002,20.820833333333336,33.599999999999994,32.79999999999999,32.849999999999994,32.919999999999995,32.98333333333334,33.271428571428565,33.3375,33.41111111111111,33.489999999999995,33.76363636363636,33.98333333333333,34.07692307692307,34.17857142857144,34.206666666666685,34.318750000000016,34.30000000000001,34.283333333333346,34.268421052631595,34.35500000000001,34.361904761904775,34.42727272727274,34.408695652173925,34.39166666666667,15.403571429999994,15.626190476666663,15.869642857499983,15.867428571999998,16.334999999999997,15.885510204285708,15.912142857500005,15.79968254,15.844142856999998,15.746363636363634,15.7575,15.841318681538459,15.914693877857141,15.933428572000002,15.908125000625004,15.917731092941187,15.930555556111122,15.870977444210535,15.794357143500008,15.767346939523819,15.625779221363644,15.601055901304354,15.55285714333334,92.24357143000006,92.84809523999998,90.68000000249994,89.01342857399999,90.0038095266666,85.80918367571427,85.13410714500003,83.29222222444447,82.851571431,81.32350649545452,80.14535714499999,79.73439560615385,79.71255102214288,79.52780952533334,79.27857143000001,79.4105882364706,79.57507936611111,79.14812030157894,79.06507142950002,78.7124489804762,77.76129870227273,77.60434782695654,77.48500000083335
iq,2001,1,7,2001-02-12,0.1554143,0.1350167,0.1485286,0.1571,66.84,295.37,296.4928571,294.4385714,304.4,292.3,37.96,94.88428571,66.84,15.93,6.042857143,26.3,8.95,33.0,21.0,83.1,0,98.76999999999995,185.95000000000007,235.97000000000006,385.67999999999995,455.5300000000002,514.6399999999999,518.5399999999997,629.5999999999999,654.1300000000001,674.7799999999997,730.6899999999998,769.9399999999998,821.7699999999999,889.4099999999997,938.6599999999997,963.8700000000001,994.9700000000003,1041.1899999999998,1137.0800000000002,1234.63,1269.25,1292.37,1346.0200000000002,21.349999999999994,20.899999999999995,20.675000000000004,20.640000000000004,20.65,20.814285714285717,20.837500000000002,20.855555555555558,20.970000000000002,20.972727272727273,21.016666666666676,21.06923076923077,21.1,21.100000000000005,21.031250000000004,21.029411764705884,21.027777777777782,20.97368421052632,20.950000000000003,20.92857142857143,20.90909090909091,20.94347826086957,20.90416666666667,33.599999999999994,33.39999999999999,32.849999999999994,32.879999999999995,32.93333333333334,32.98571428571428,33.2375,33.3,33.37,33.445454545454545,33.699999999999996,33.9076923076923,34.00000000000001,34.100000000000016,34.131250000000016,34.24117647058825,34.22777777777779,34.215789473684225,34.20500000000001,34.290476190476205,34.30000000000001,34.365217391304355,34.35000000000001,15.438571429999996,15.579047619999997,15.702142857499984,15.881714285999996,15.877857143333328,16.277142857142852,15.891071428750006,15.914126984444444,15.812714285999999,15.85194805181818,15.761666666666668,15.770769230769229,15.84765306142857,15.915714286000002,15.933214286250003,15.909411765294127,15.918412698888899,15.930526316315799,15.873928572000008,15.800816327142865,15.774740260454553,15.639006211739138,15.614761905416673,91.98214285500008,93.1238095233333,93.35714285749995,91.52085714399999,89.99190476333327,90.70102040999997,86.94357143000002,86.21746031888891,84.451428573,83.9454545472727,82.45357143,81.27912088076924,80.81653061357146,80.72400000133334,80.48758928687502,80.19655462294119,80.27023809611111,80.38082706842106,79.93492857200002,79.81836734761906,79.44753246818182,78.50577639826089,78.32434523875001
iq,2001,1,8,2001-02-19,0.1353714,0.0823,0.1297571,0.1840429,16.17,296.07,296.9785714,294.73,304.4,290.6,34.18,92.84285714,16.17,16.25142857,7.585714286,26.93333333,10.0,33.2,21.0,38.1,0,83.00999999999996,114.94000000000005,202.12000000000003,252.13999999999996,401.85000000000025,471.6999999999998,530.8099999999997,534.7099999999998,645.7700000000001,670.2999999999997,690.9499999999998,746.8599999999998,786.1099999999998,837.9399999999997,905.5799999999997,954.83,980.0400000000002,1011.1399999999999,1057.3600000000001,1153.2500000000002,1250.8000000000002,1285.42,1308.5400000000002,20.999999999999993,21.23333333333333,20.925000000000004,20.740000000000002,20.699999999999996,20.7,20.837500000000002,20.855555555555558,20.87,20.972727272727273,20.97500000000001,21.01538461538462,21.064285714285717,21.093333333333337,21.093750000000004,21.029411764705884,21.027777777777782,21.02631578947369,20.975,20.952380952380956,20.931818181818183,20.91304347826087,20.945833333333336,33.099999999999994,33.46666666666666,33.349999999999994,32.919999999999995,32.93333333333334,32.97142857142857,33.012499999999996,33.23333333333333,33.29,33.35454545454545,33.425,33.661538461538456,33.85714285714287,33.94666666666669,34.04375000000002,34.07647058823531,34.18333333333335,34.17368421052633,34.16500000000001,34.15714285714287,34.240909090909106,34.25217391304349,34.31666666666668,16.090714284999997,15.709523809999999,15.747142857499988,15.811999999999994,15.943333333333328,15.931224489999995,16.273928571250007,15.931111111111111,15.947857142999998,15.85259740272727,15.885238095,15.799340659230769,15.805102040714285,15.874571428666668,15.93669642875,15.951932773529423,15.928412698888897,15.935939850000011,15.946571429000008,15.891904762380959,15.821298701818192,15.795465839130442,15.664523810000006,93.86357142500009,92.26904761666663,93.05357142749995,93.254285714,91.7411904766666,90.3991836742857,90.96875000125002,87.59904762000002,86.880000001,85.21428571545452,84.68690476333335,83.25274725384617,82.10510204214289,81.61828571533334,81.48142857250002,81.21436974882354,80.89912698500001,80.93195488789473,81.00392857200002,80.54959183714287,80.41038961090909,80.02993788869567,79.10315476250001
iq,2001,1,9,2001-02-26,0.30764,0.2282167,0.2245,0.2912833,47.14,297.0385714,298.3071429,295.7671429,305.1,293.7,26.96,93.31428571,47.14,17.30857143,7.385714286,26.56,9.48,33.2,20.5,21.1,0,63.309999999999974,130.15000000000003,162.08000000000004,249.25999999999996,299.2800000000002,448.9899999999998,518.8399999999997,577.9499999999998,581.8500000000001,692.9099999999997,717.4399999999998,738.0899999999998,793.9999999999998,833.2499999999997,885.0799999999997,952.72,1001.9700000000003,1027.18,1058.2800000000002,1104.5000000000002,1200.3900000000003,1297.9400000000003,1332.5600000000004,20.749999999999993,20.83333333333333,21.050000000000004,20.840000000000003,20.7,20.671428571428574,20.675,20.8,20.82,20.83636363636364,20.93333333333334,20.938461538461542,20.97857142857143,21.026666666666667,21.056250000000002,21.058823529411768,21.000000000000004,21.000000000000004,21.000000000000004,20.952380952380956,20.931818181818183,20.91304347826087,20.895833333333336,33.199999999999996,33.13333333333332,33.39999999999999,33.31999999999999,32.96666666666667,32.97142857142857,32.99999999999999,33.03333333333333,33.23,33.28181818181818,33.34166666666666,33.4076923076923,33.62857142857144,33.813333333333354,33.90000000000002,33.99411764705884,34.0277777777778,34.13157894736844,34.125000000000014,34.119047619047635,34.11363636363638,34.19565217391306,34.20833333333335,16.779999999999998,16.496666666666666,16.109285714999988,16.059428571999995,16.061428571666664,16.138367347142854,16.10339285750001,16.38888888888889,16.068857143,16.07155844181818,15.973928571666667,15.994725274615384,15.907142857142857,15.905333333333337,15.964196428749998,16.017394958235304,16.027301587777785,16.00105263210527,16.004571429000006,16.01142857190477,15.95629870181819,15.885962733478266,15.858511905416675,93.07857142500008,93.68047618666662,92.53035713999995,93.10571428400002,93.26428571333328,91.96591836714285,90.76357142875003,91.22936508000002,88.170571429,87.46493506545451,85.88928571500001,85.35054945153846,83.97142857214287,82.85238095333334,82.34928571500002,82.17747899235296,81.88658730222222,81.55255639157893,81.55107142900002,81.59013605476191,81.129805195,80.97142857173914,80.58345238125001
